heatid,valc,valsi,valmn,valp,vals,valcu,valcr,valmo,valni,total_o2_lance,total_gas_lance,total_injected_carbon,total_energy,total_duration,total_charged_amount,added_mat_140107,added_mat_202007,added_mat_202008,added_mat_202039,added_mat_202063,added_mat_203068,added_mat_203085,added_mat_205069,added_mat_360258,added_mat_705043,fecha_inicio,fecha_fin,target_valc,target_valmn,target_valsi,target_valp,target_vals
7F8361,0.1577,0.2035,0.3505,0.0045,0.0092,0.1882,0.0639,0.0175,0.1426,3925.0,642.0,567.0,363.5375,30.549999999999997,1114.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,2017-12-05 06:34:00,2017-12-05 07:08:00,0.0629,0.1047,0.0155,0.0043,0.019
7F8390,0.2632,0.0929,0.96,0.0103,0.0359,0.161,0.6647,0.1295,0.1194,4341.0,995.0,306.0,273.8875,33.983333333333334,4085.0,452.0,1350.0,0.0,756.0,0.0,218.0,0.0,200.0,0.0,0.0,2017-12-06 09:12:00,2017-12-06 18:13:00,0.0676,0.1151,0.0197,0.0081,0.0504
7F8391,0.2457,0.0812,0.9622,0.0121,0.0303,0.1648,0.8164,0.0869,0.1273,4286.0,827.0,543.0,456.21250000000003,33.2,4085.0,447.0,1340.0,0.0,771.0,0.0,220.0,0.0,200.0,0.0,0.0,2017-12-06 10:01:00,2017-12-06 18:14:00,0.0517,0.2367,0.0158,0.0119,0.044
7F8392,0.22,0.1191,0.8455,0.0104,0.0222,0.1678,0.7434,0.106,0.1265,4456.0,745.0,479.0,466.60833333333335,34.016666666666666,3378.0,450.0,1256.0,0.0,679.0,0.0,221.0,0.0,200.0,0.0,0.0,2017-12-06 10:51:00,2017-12-06 17:41:00,0.0889,0.192,0.0171,0.0083,0.038
7F8394,0.2286,0.2933,1.303,0.0087,0.0311,0.1857,0.121,0.0196,0.1136,4166.0,787.0,297.0,484.5625,35.35,3989.0,453.0,2030.0,0.0,0.0,0.0,289.0,0.0,100.0,0.0,0.0,2017-12-06 12:24:00,2017-12-06 18:15:00,0.0901,0.1926,0.0186,0.0109,0.0355
7F8395,0.2736,0.2481,0.8598,0.0124,0.0294,0.1997,0.6735,0.1482,0.122,3894.0,695.0,220.0,434.625,31.200000000000003,3820.0,452.0,1238.0,0.0,278.0,0.0,219.0,0.0,100.0,0.0,0.0,2017-12-06 12:33:00,2017-12-06 18:15:00,0.0901,0.1926,0.0186,0.0109,0.0355
7F8430,0.1823,0.1927,0.3496,0.0075,0.0203,0.182,0.0847,0.0177,0.1359,4446.0,753.0,772.0,462.07500000000005,33.21666666666667,1381.0,335.0,422.0,0.0,0.0,467.0,0.0,0.0,80.0,0.0,0.0,2017-12-07 19:55:00,2017-12-08 06:44:00,0.0652,0.0876,0.0201,0.0066,0.0376
7F8431,0.1596,0.1819,0.3944,0.0072,0.024,0.1916,0.0955,0.0172,0.136,4092.0,741.0,324.0,394.475,32.050000000000004,1385.0,335.0,425.0,0.0,0.0,465.0,0.0,0.0,80.0,0.0,0.0,2017-12-07 20:45:00,2017-12-08 06:44:00,0.0704,0.11,0.0186,0.0063,0.0365
7F8432,0.1618,0.1804,0.396,0.0065,0.0202,0.1549,0.0808,0.0176,0.1119,3910.0,717.0,445.0,388.0083333333333,31.65,1381.0,335.0,422.0,0.0,0.0,468.0,0.0,0.0,80.0,0.0,0.0,2017-12-07 21:28:00,2017-12-08 06:44:00,0.0836,0.1095,0.0204,0.0057,0.0283
7F8470,0.088,0.2026,0.4651,0.0051,0.0062,0.1749,0.4848,0.0128,0.1087,4329.0,740.0,749.0,311.2375,27.833333333333332,4452.0,668.0,468.0,0.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-09 07:09:00,2017-12-09 18:16:00,0.0593,0.1022,0.0213,0.0055,0.031
7F8471,0.1069,0.226,0.4338,0.0051,0.0038,0.1715,0.5051,0.0171,0.1362,4055.0,667.0,673.0,361.1333333333333,31.15,4321.0,668.0,475.0,0.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-09 07:59:00,2017-12-09 18:17:00,0.055,0.0869,0.0157,0.005,0.0253
7F8472,0.1038,0.0881,0.3983,0.0061,0.0058,0.1867,0.4727,0.0132,0.115,4663.0,1118.0,247.0,290.4166666666667,30.51666666666667,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-09 18:17:00,2017-12-09 18:17:00,0.0382,0.0923,0.0154,0.0047,0.0256
7F8473,0.1433,0.2673,0.5564,0.0052,0.0023,0.1716,0.5637,0.012,0.1079,4146.0,773.0,269.0,373.65416666666664,32.05,3306.0,666.0,478.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-09 10:15:00,2017-12-09 18:17:00,0.0434,0.0981,0.0154,0.0044,0.0224
7F8475,0.1461,0.1691,0.3431,0.0057,0.0421,0.1718,0.0593,0.0121,0.1085,4302.0,818.0,377.0,401.71666666666664,34.88333333333333,2650.0,501.0,473.0,0.0,0.0,458.0,0.0,0.0,0.0,0.0,0.0,2017-12-09 12:13:00,2017-12-09 18:17:00,0.0468,0.106,0.0161,0.0048,0.0215
7F8476,0.1013,0.1168,0.3622,0.0063,0.0028,0.19,0.4493,0.0196,0.1579,4747.0,804.0,413.0,307.2958333333333,33.016666666666666,3292.0,665.0,464.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-09 13:06:00,2017-12-09 18:18:00,0.0752,0.0833,0.0158,0.005,0.0307
7F8517,0.0995,0.1113,0.3997,0.0072,0.0123,0.1991,0.4444,0.0135,0.1111,4740.0,829.0,315.0,289.30833333333334,32.06666666666666,2695.0,804.0,492.0,0.0,687.0,0.0,0.0,0.0,150.0,0.0,0.0,2017-12-10 23:20:00,2017-12-11 18:43:00,0.0475,0.0821,0.0157,0.0066,0.0402
7F8518,0.0988,0.0723,0.4377,0.0073,0.0067,0.1878,0.4586,0.0121,0.1088,4449.0,772.0,374.0,396.3583333333333,34.03333333333333,2700.0,802.0,495.0,0.0,686.0,0.0,0.0,0.0,150.0,0.0,0.0,2017-12-11 00:11:00,2017-12-11 18:43:00,0.0535,0.0933,0.0177,0.0052,0.0314
7F8519,0.1082,0.0955,0.4181,0.0066,0.0161,0.1765,0.4732,0.0165,0.1184,4330.0,729.0,444.0,400.2,32.7,2693.0,800.0,488.0,0.0,696.0,0.0,0.0,0.0,150.0,0.0,0.0,2017-12-11 01:09:00,2017-12-11 18:43:00,0.0902,0.1079,0.0208,0.0055,0.0234
7F8520,0.0975,0.0976,0.4098,0.0055,0.0164,0.1772,0.4642,0.0135,0.1099,4542.0,740.0,366.0,348.20416666666665,31.516666666666666,2682.0,799.0,476.0,0.0,692.0,0.0,0.0,0.0,150.0,0.0,0.0,2017-12-11 01:55:00,2017-12-11 18:43:00,0.0911,0.1028,0.0184,0.0047,0.0198
7F8521,0.283,0.1393,0.6981,0.0068,0.0296,0.1946,0.0839,0.0168,0.1262,4838.0,779.0,712.0,301.54583333333335,35.86666666666667,2366.0,501.0,1084.0,0.0,0.0,274.0,343.0,0.0,80.0,0.0,0.0,2017-12-11 02:43:00,2017-12-11 03:12:00,0.0827,0.0994,0.0159,0.0049,0.0292
7F8579,0.1358,0.3194,0.5391,0.0061,0.01,0.1803,0.4708,0.0176,0.1145,4434.0,798.0,750.0,365.375,33.18333333333334,2998.0,799.0,683.0,0.0,722.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-13 19:19:00,2017-12-13 19:20:00,0.0795,0.098,0.0192,0.0063,0.0372
7F8580,0.1159,0.182,0.5302,0.0048,0.005,0.1783,0.4367,0.0188,0.1257,4312.0,790.0,1024.0,371.4791666666667,32.55,2663.0,801.0,677.0,0.0,665.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-13 20:30:00,2017-12-13 20:30:00,0.0772,0.1339,0.025,0.0057,0.0255
7F8581,0.1291,0.232,0.5183,0.005,0.0099,0.1711,0.4755,0.0135,0.1187,4572.0,852.0,1256.0,326.0291666666667,32.05,2669.0,801.0,660.0,0.0,659.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-13 21:24:00,2017-12-13 21:24:00,0.0722,0.128,0.02,0.0047,0.0234
7F8582,0.1247,0.2215,0.4883,0.0041,0.0049,0.1656,0.44,0.0157,0.1121,4068.0,793.0,700.0,364.8125,31.566666666666666,2644.0,802.0,622.0,0.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-13 22:13:00,2017-12-13 22:13:00,0.073,0.1278,0.0176,0.0042,0.0196
7F8583,0.1172,0.252,0.5143,0.0046,0.0135,0.1621,0.4719,0.015,0.1239,3958.0,776.0,644.0,344.1,32.53333333333333,2685.0,799.0,626.0,0.0,671.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-13 23:00:00,2017-12-13 23:00:00,0.0967,0.1433,0.0185,0.0036,0.0169
7F8584,0.1066,0.2354,0.4861,0.0048,0.0097,0.1658,0.4418,0.0128,0.1075,4135.0,806.0,701.0,345.2625,32.05,2682.0,802.0,620.0,0.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-13 23:50:00,2017-12-13 23:50:00,0.0905,0.1314,0.0185,0.0043,0.0171
7F8585,0.1046,0.1405,0.4504,0.0052,0.0148,0.1761,0.428,0.014,0.1224,4267.0,876.0,654.0,213.53333333333333,28.016666666666666,2393.0,801.0,618.0,0.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-14 00:37:00,2017-12-14 00:37:00,0.0552,0.1175,0.0158,0.0043,0.0186
7F8586,0.1199,0.2142,0.5,0.0051,0.0078,0.1731,0.4674,0.0177,0.1332,3935.0,784.0,782.0,379.4875,31.0,2622.0,804.0,617.0,0.0,640.0,0.0,0.0,0.0,250.0,0.0,0.0,2017-12-14 01:25:00,2017-12-14 01:31:00,0.0822,0.143,0.0195,0.0051,0.0205
7F8587,0.1053,0.1599,0.537,0.006,0.0045,0.1846,0.4592,0.015,0.1263,3576.0,762.0,659.0,302.50416666666666,27.2,2642.0,802.0,614.0,0.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-14 02:09:00,2017-12-14 02:09:00,0.0685,0.1304,0.0162,0.0043,0.0193
7F8588,0.1001,0.1934,0.4328,0.0055,0.0163,0.1737,0.2884,0.0134,0.1089,4244.0,846.0,831.0,351.53749999999997,32.71666666666667,2392.0,801.0,572.0,0.0,443.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-14 03:01:00,2017-12-14 03:01:00,0.0776,0.1298,0.0158,0.0053,0.0246
7F8589,0.1494,0.1331,0.3699,0.0066,0.0312,0.194,0.0902,0.0137,0.109,4014.0,806.0,527.0,309.15416666666664,34.083333333333336,1503.0,450.0,464.0,0.0,0.0,440.0,0.0,0.0,60.0,0.0,0.0,2017-12-14 03:10:00,2017-12-14 03:52:00,0.0883,0.1258,0.0163,0.0058,0.0302
7F8590,0.087,0.2156,0.4774,0.0067,0.0108,0.1796,0.4336,0.0115,0.1015,3569.0,757.0,534.0,355.95416666666665,31.533333333333335,2069.0,801.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-14 04:37:00,2017-12-14 04:37:00,0.0877,0.1764,0.0173,0.0054,0.0173
7F8594,0.0715,0.2285,0.4848,0.0057,0.005,0.1655,0.4474,0.0227,0.1211,4173.0,797.0,569.0,376.6375,33.46666666666667,2122.0,805.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-14 08:14:00,2017-12-14 08:14:00,0.0816,0.1069,0.0171,0.0048,0.0244
7F8659,0.2802,0.19,1.2606,0.0079,0.0257,0.1737,0.0852,0.0173,0.13,4440.0,711.0,724.0,392.0625,34.71666666666667,3339.0,443.0,2246.0,0.0,0.0,0.0,444.0,0.0,100.0,0.0,0.0,2017-12-16 12:20:00,2017-12-16 12:25:00,0.0912,0.1385,0.017,0.0033,0.0183
7F8736,0.1036,0.2068,0.4856,0.0065,0.0053,0.1618,0.3383,0.0122,0.1102,4429.0,812.0,919.0,317.85833333333335,33.66666666666667,2581.0,799.0,555.0,0.0,551.0,0.0,0.0,0.0,250.0,0.0,0.0,2017-12-19 02:08:00,2017-12-19 02:32:00,0.0918,0.1909,0.0272,0.0055,0.0201
7F8737,0.1056,0.188,0.4553,0.0055,0.008,0.1746,0.3692,0.0144,0.1291,4320.0,827.0,955.0,351.46666666666664,32.016666666666666,2572.0,803.0,558.0,0.0,560.0,0.0,0.0,0.0,240.0,0.0,0.0,2017-12-19 02:42:00,2017-12-19 03:23:00,0.088,0.1637,0.022,0.0051,0.0175
7F8738,0.0978,0.1693,0.4178,0.0056,0.0069,0.1801,0.4002,0.0131,0.1202,4250.0,892.0,833.0,237.08333333333334,32.85,2623.0,802.0,524.0,0.0,656.0,0.0,0.0,0.0,240.0,0.0,0.0,2017-12-19 03:31:00,2017-12-19 04:17:00,0.0547,0.1412,0.0162,0.0053,0.0189
7F8742,0.1087,0.1827,0.471,0.0057,0.0055,0.2023,0.4202,0.0165,0.122,4040.0,761.0,760.0,318.1833333333333,31.366666666666667,2630.0,798.0,556.0,0.0,661.0,0.0,0.0,0.0,210.0,0.0,0.0,2017-12-19 06:47:00,2017-12-19 07:31:00,0.0638,0.1509,0.0157,0.005,0.0203
7F8764,0.2125,0.1447,0.796,0.0128,0.0186,0.178,0.7208,0.168,0.1224,4215.0,749.0,534.0,245.725,31.53333333333333,2838.0,500.0,1228.0,0.0,580.0,0.0,185.0,40.0,100.0,0.0,0.0,2017-12-20 01:51:00,2017-12-20 07:25:00,0.0965,0.1916,0.0218,0.0118,0.0354
7F8765,0.2235,0.1702,0.8746,0.0163,0.0255,0.2123,0.7388,0.1939,0.117,4086.0,753.0,475.0,241.54166666666669,32.35,2727.0,500.0,1224.0,0.0,474.0,0.0,184.0,50.0,100.0,0.0,0.0,2017-12-20 02:39:00,2017-12-20 07:25:00,0.066,0.1452,0.0179,0.0158,0.0389
7F8768,0.2529,0.1997,0.7878,0.0119,0.0095,0.1588,0.5867,0.1678,0.1322,4269.0,981.0,346.0,391.6833333333333,31.483333333333334,2711.0,502.0,1223.0,0.0,418.0,0.0,209.0,40.0,120.0,0.0,0.0,2017-12-20 05:39:00,2017-12-20 07:27:00,0.0888,0.152,0.0242,0.0114,0.0346
7F8776,0.101,0.1104,0.4805,0.0062,0.0134,0.2126,0.3704,0.0222,0.185,4130.0,741.0,917.0,325.05,34.0,2495.0,803.0,550.0,0.0,625.0,0.0,0.0,40.0,0.0,0.0,0.0,2017-12-20 12:04:00,2017-12-20 13:11:00,0.0595,0.1619,0.0171,0.0062,0.0187
7F8777,0.3834,0.1709,0.8953,0.0093,0.03,0.2148,0.1072,0.0226,0.1803,3869.0,734.0,696.0,353.9291666666667,34.38333333333333,2921.0,500.0,1427.0,0.0,0.0,0.0,532.0,0.0,100.0,0.0,0.0,2017-12-20 12:50:00,2017-12-20 13:11:00,0.0855,0.1392,0.0196,0.0053,0.0206
7F8782,0.1025,0.1863,0.4661,0.0055,0.0085,0.1946,0.3877,0.024,0.1923,4233.0,793.0,1000.0,336.85833333333335,34.666666666666664,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2017-12-20 19:04:00,2017-12-20 19:04:00,0.0555,0.1246,0.0171,0.0038,0.0161
7F8893,0.0798,0.2956,1.0787,0.0089,0.0339,0.1896,0.0821,0.0228,0.1287,4364.0,812.0,874.0,432.1875,33.86666666666667,3143.0,498.0,1866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-24 11:46:00,2017-12-24 11:46:00,0.0665,0.1213,0.02,0.0071,0.0402
7F8938,0.1574,0.1707,0.4456,0.0065,0.0157,0.169,0.0915,0.0129,0.1024,3853.0,740.0,502.0,315.9458333333333,31.35,1880.0,699.0,452.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,2017-12-25 23:13:00,2017-12-25 23:13:00,0.0851,0.1701,0.0179,0.0064,0.0241
7F8939,0.1602,0.1942,0.4487,0.0063,0.0126,0.1777,0.0767,0.0115,0.1,4048.0,777.0,514.0,395.1,33.18333333333334,1889.0,702.0,460.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,2017-12-26 00:00:00,2017-12-26 00:00:00,0.0872,0.1765,0.0204,0.0051,0.024
7F8940,0.1116,0.1618,0.4353,0.0056,0.0056,0.1574,0.3788,0.0133,0.0967,3894.0,782.0,411.0,341.56666666666666,31.7,2572.0,756.0,543.0,0.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-26 00:46:00,2017-12-26 00:46:00,0.0556,0.138,0.0197,0.0049,0.0209
7F8941,0.1156,0.1756,0.4606,0.0037,0.0056,0.1534,0.4027,0.0179,0.0949,3877.0,743.0,197.0,362.3208333333333,31.816666666666666,2564.0,755.0,534.0,0.0,679.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-26 01:34:00,2017-12-26 01:34:00,0.0855,0.1434,0.0193,0.0046,0.0201
7F8942,0.1016,0.1865,0.4533,0.0057,0.0047,0.1762,0.4164,0.014,0.115,4161.0,775.0,522.0,336.55833333333334,33.71666666666667,2573.0,755.0,548.0,0.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-26 02:23:00,2017-12-26 02:23:00,0.0922,0.1274,0.0174,0.0053,0.0215
7F8943,0.124,0.1947,0.4758,0.0054,0.0111,0.1629,0.4161,0.017,0.1049,4041.0,880.0,569.0,350.40000000000003,32.516666666666666,2561.0,755.0,534.0,0.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-26 03:15:00,2017-12-26 03:15:00,0.0822,0.1451,0.0184,0.0045,0.0175
7F8944,0.1099,0.1591,0.4441,0.0058,0.0062,0.1715,0.4182,0.0251,0.1214,4595.0,990.0,816.0,338.10833333333335,34.86666666666667,2725.0,756.0,539.0,0.0,678.0,0.0,0.0,0.0,160.0,0.0,0.0,2017-12-26 04:15:00,2017-12-26 05:49:00,0.0894,0.1325,0.0186,0.0056,0.0194
7F8946,0.1393,0.1041,0.4064,0.0057,0.0104,0.1785,0.0844,0.0232,0.1127,4044.0,757.0,497.0,386.77916666666664,33.5,1525.0,501.0,470.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,2017-12-26 05:44:00,2017-12-26 05:44:00,0.087,0.1635,0.0174,0.0063,0.0188
7F8958,0.3032,0.759,0.8306,0.0089,0.0212,0.1999,0.8541,0.0193,0.1324,4385.0,944.0,841.0,414.4166666666667,35.15,4518.0,501.0,1324.0,0.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,2017-12-26 18:39:00,2017-12-26 18:42:00,0.087,0.1155,0.0192,0.0078,0.0372
7F9085,0.1774,0.2641,0.4933,0.0085,0.0202,0.1649,0.0907,0.0131,0.1105,3787.0,600.0,619.0,323.8208333333333,30.483333333333334,1457.0,333.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-31 10:01:00,2017-12-31 10:01:00,0.0875,0.1526,0.0221,0.0082,0.0345
7F9087,0.2003,0.2631,0.5363,0.0079,0.0048,0.1622,0.0911,0.0123,0.0981,3737.0,594.0,439.0,318.18333333333334,29.166666666666668,1463.0,334.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-31 11:28:00,2017-12-31 11:28:00,0.0692,0.1784,0.0165,0.0057,0.0297
7F9088,0.1901,0.3056,0.5482,0.0064,0.0101,0.1614,0.09,0.0118,0.0979,3793.0,598.0,489.0,350.0958333333333,29.516666666666666,1454.0,333.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-31 12:08:00,2017-12-31 12:08:00,0.0795,0.1743,0.0167,0.0073,0.0317
7F9090,0.176,0.245,0.4191,0.0099,0.0164,0.1707,0.0744,0.0102,0.0897,3908.0,612.0,462.0,371.47499999999997,30.35,1459.0,334.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-12-31 13:30:00,2017-12-31 13:30:00,0.0851,0.1569,0.0164,0.0072,0.0328
7F9098,0.1473,0.1606,0.3453,0.0107,0.0316,0.1751,0.0828,0.0125,0.1113,3982.0,615.0,647.0,449.34583333333336,32.35,1549.0,339.0,470.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,2017-12-31 19:58:00,2017-12-31 19:58:00,0.0862,0.0956,0.0186,0.0102,0.0378
7F9099,0.1589,0.1822,0.4097,0.0108,0.0132,0.171,0.104,0.0122,0.1044,4000.0,910.0,553.0,300.37916666666666,33.699999999999996,1489.0,334.0,466.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,2017-12-31 20:52:00,2017-12-31 20:52:00,0.075,0.1284,0.0171,0.0087,0.0368
8F0049,0.1352,0.2385,0.4522,0.0062,0.0052,0.2106,0.0783,0.0123,0.103,4656.0,889.0,416.0,283.54583333333335,33.36666666666667,2648.0,444.0,1274.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,2018-01-02 16:52:00,2018-01-03 13:34:00,0.0386,0.0981,0.0153,0.006,0.0214
8F0064,0.0903,0.0916,0.3886,0.0083,0.0177,0.1662,0.3813,0.011,0.1012,4586.0,769.0,1028.0,410.74583333333334,35.05,3208.0,797.0,1161.0,0.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-03 05:00:00,2018-01-03 12:13:00,0.0409,0.1154,0.0195,0.0078,0.035
8F0066,0.1032,0.1958,0.3847,0.006,0.0076,0.1831,0.4269,0.0118,0.108,4323.0,794.0,534.0,437.70000000000005,35.18333333333333,3239.0,802.0,1169.0,0.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-03 06:43:00,2018-01-03 12:18:00,0.0782,0.1018,0.021,0.0056,0.0409
8F0067,0.0951,0.1999,0.3833,0.0062,0.0107,0.1964,0.4353,0.01,0.0981,4092.0,757.0,448.0,342.53333333333336,33.65,3234.0,799.0,1163.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-03 07:34:00,2018-01-03 12:18:00,0.072,0.0959,0.0188,0.0055,0.0325
8F0068,0.0894,0.1368,0.3418,0.0059,0.0139,0.1784,0.3853,0.0127,0.1174,4527.0,687.0,682.0,285.3541666666667,34.18333333333334,3225.0,800.0,1167.0,0.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-03 08:22:00,2018-01-03 12:17:00,0.0716,0.0975,0.0187,0.0056,0.0262
8F0069,0.0881,0.1462,0.3574,0.0057,0.0034,0.188,0.4096,0.0119,0.1166,4537.0,676.0,594.0,432.32916666666665,33.5,2529.0,799.0,467.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-03 09:09:00,2018-01-03 12:17:00,0.0578,0.0888,0.0189,0.005,0.0237
8F0070,0.0939,0.1377,0.3531,0.0055,0.0085,0.1694,0.3996,0.0106,0.1052,4157.0,653.0,675.0,293.04166666666663,29.383333333333333,2531.0,802.0,474.0,0.0,652.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-03 09:54:00,2018-01-03 12:17:00,0.0457,0.0808,0.0167,0.0048,0.0197
8F0073,0.1007,0.1831,0.4136,0.0063,0.0044,0.1876,0.4454,0.0116,0.1064,4540.0,637.0,737.0,329.12916666666666,32.18333333333334,3237.0,800.0,1172.0,0.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-03 12:16:00,2018-01-03 13:04:00,0.0546,0.1281,0.0177,0.006,0.0268
8F0074,0.0985,0.1216,0.3509,0.0063,0.0036,0.1793,0.3878,0.0117,0.1125,4522.0,803.0,878.0,290.4458333333333,34.483333333333334,3227.0,803.0,1166.0,0.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-03 15:21:00,2018-01-04 12:15:00,0.0796,0.1057,0.033,0.0059,0.025
8F0075,0.0916,0.1533,0.3333,0.0051,0.0163,0.1902,0.3716,0.0131,0.1112,4579.0,739.0,628.0,426.4083333333333,34.86666666666667,2537.0,800.0,469.0,0.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,2018-01-03 17:48:00,2018-01-03 17:48:00,0.0346,0.0831,0.0169,0.0049,0.0278
8F0085,0.1718,0.238,0.4682,0.0064,0.018,0.186,0.0828,0.0131,0.0967,4261.0,712.0,440.0,402.15416666666664,34.18333333333333,1828.0,501.0,580.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,2018-01-04 06:29:00,2018-01-04 06:29:00,0.0645,0.1284,0.017,0.0069,0.0335
8F0086,0.1767,0.2396,0.4506,0.0057,0.0236,0.1695,0.0713,0.011,0.1018,4043.0,683.0,316.0,363.8666666666667,30.683333333333334,1852.0,502.0,585.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,2018-01-04 07:16:00,2018-01-04 07:16:00,0.058,0.1312,0.0172,0.0059,0.0302
8F0115,0.1076,0.1719,0.4254,0.0065,0.0114,0.1627,0.388,0.0145,0.098,3956.0,711.0,745.0,374.325,33.516666666666666,2473.0,752.0,522.0,0.0,625.0,0.0,0.0,0.0,40.0,0.0,0.0,2018-01-05 12:11:00,2018-01-05 12:17:00,0.0835,0.1054,0.0207,0.006,0.0288
8F0123,0.3286,0.2889,1.3091,0.0112,0.0377,0.1905,0.0743,0.0146,0.1096,4206.0,740.0,656.0,561.6958333333333,37.53333333333333,3355.0,499.0,2189.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0,2018-01-05 18:49:00,2018-01-05 18:49:00,0.0482,0.0764,0.0172,0.0102,0.0442
8F0126,0.2649,0.2325,1.1466,0.0155,0.0281,0.1695,0.1079,0.017,0.1058,4358.0,658.0,770.0,475.32916666666665,35.36666666666667,2708.0,332.0,1811.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,2018-01-05 21:19:00,2018-01-05 21:21:00,0.0831,0.1021,0.0187,0.0106,0.0483
8F0196,0.1553,0.1625,0.4001,0.0088,0.0256,0.172,0.1074,0.0123,0.1073,4428.0,819.0,353.0,344.03749999999997,31.833333333333332,1598.0,501.0,429.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,2018-01-08 05:08:00,2018-01-08 05:35:00,0.0978,0.276,0.0247,0.0114,0.0401
8F0198,0.3561,0.5593,1.254,0.0097,0.0104,0.1774,0.1195,0.0125,0.1028,4183.0,773.0,386.0,450.00416666666666,34.0,3999.0,501.0,2001.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,2018-01-08 07:09:00,2018-01-08 07:10:00,0.1845,0.2283,0.0243,0.0206,0.0513
8F0202,0.4007,0.3223,1.386,0.0114,0.0115,0.2035,0.1553,0.03,0.1434,4469.0,733.0,664.0,492.46666666666664,34.53333333333333,3235.0,332.0,2315.0,0.0,0.0,0.0,422.0,0.0,0.0,0.0,0.0,2018-01-08 10:11:00,2018-01-08 10:11:00,0.0864,0.1497,0.0227,0.0095,0.0539
8F0236,0.2435,0.2505,0.8457,0.0132,0.0326,0.1759,0.8312,0.1213,0.1236,4562.0,833.0,526.0,491.2291666666667,35.666666666666664,3314.0,501.0,1322.0,0.0,833.0,0.0,217.0,0.0,0.0,0.0,0.0,2018-01-09 15:05:00,2018-01-09 15:05:00,0.0764,0.2004,0.0202,0.0143,0.0458
8F0237,0.2049,0.2551,0.8767,0.0146,0.037,0.168,0.6364,0.1681,0.1228,4987.0,861.0,1294.0,385.64583333333337,35.88333333333333,3677.0,497.0,1317.0,0.0,200.0,0.0,226.0,0.0,0.0,0.0,0.0,2018-01-09 15:31:00,2018-01-10 09:38:00,0.0829,0.2131,0.02,0.0152,0.0479
